currency_pair,open_date,position,trade_amount,result
JP/SW,2014-10-06,short,201.91865479671023,22.82688373290262
AU/SW,2014-10-06,short,50.050266308613104,17.787864646081093
CA/SW,2014-10-06,short,47.69705214792971,13.805911744218248
AU/JP,2014-10-06,short,50.20192089281964,12.166440548566925
CA/JP,2014-10-06,short,35.023579942883806,6.178163004282692
CA/AU,2014-10-06,short,80.98253142145481,-5.340797947244949
JP/SW,2014-10-07,short,202.27865479671024,22.867581696902622
AU/SW,2014-10-07,short,50.42026630861308,17.919362646081087
CA/SW,2014-10-07,short,48.4670521479297,14.028788244218246
AU/JP,2014-10-07,short,50.57192089281962,12.256110085566918
CA/JP,2014-10-07,short,35.7935799428838,6.313991081282691
CA/AU,2014-10-07,short,81.7525314214548,-5.39157944724495
CA/AU,2014-10-08,short,81.6725314214548,-5.386303447244949
CA/JP,2014-10-08,short,35.71357994288381,6.299879073282693
AU/JP,2014-10-08,short,51.10192089281963,12.38455563856692
JP/SW,2014-10-08,short,202.91865479671026,22.939933632902623
AU/SW,2014-10-08,short,50.95026630861309,18.10772464608109
CA/SW,2014-10-08,short,48.38705214792971,14.005632244218248
JP/SW,2014-10-09,short,202.51865479671025,22.894713672902622
AU/SW,2014-10-09,short,50.740266308613094,18.033090646081092
CA/SW,2014-10-09,short,48.71705214792971,14.101150744218247
AU/JP,2014-10-09,short,50.891920892819634,12.333662117566922
CA/JP,2014-10-09,short,36.04357994288381,6.358091106282693
CA/AU,2014-10-09,short,82.0025314214548,-5.40806694724495
CA/JP,2014-10-10,short,36.0035799428838,6.351035102282691
CA/AU,2014-10-10,short,81.9625314214548,-5.405428947244949
AU/JP,2014-10-10,short,50.47192089281963,12.231875075566922
CA/SW,2014-10-10,short,48.6770521479297,14.089572744218245
AU/SW,2014-10-10,short,50.32026630861309,17.88382264608109
JP/SW,2014-10-10,short,201.85865479671023,22.820100738902617
JP/SW,2014-10-13,short,201.90865479671027,22.825753233902624
AU/SW,2014-10-13,short,50.80026630861308,18.054414646081085
CA/SW,2014-10-13,short,48.98705214792971,14.179302244218249
AU/JP,2014-10-13,short,50.95192089281962,12.34820312356692
CA/JP,2014-10-13,short,36.31357994288381,6.405719133282693
CA/AU,2014-10-13,short,82.27253142145481,-5.425873447244951
CA/AU,2014-10-14,short,82.7225314214548,-5.45555094724495
CA/JP,2014-10-14,short,36.76357994288381,6.4850991782826926
AU/JP,2014-10-14,short,50.88192089281963,12.331238616566921
JP/SW,2014-10-14,short,200.40865479671024,22.65617838390262
AU/SW,2014-10-14,short,50.73026630861309,18.029536646081088
CA/SW,2014-10-14,short,49.437052147929705,14.309554744218246
CA/JP,2014-10-15,short,37.5835799428838,6.629747260282691
CA/AU,2014-10-15,short,83.5425314214548,-5.5096299472449495
AU/JP,2014-10-15,short,52.00192089281964,12.602670728566924
JP/SW,2014-10-15,short,200.62865479671026,22.681049361902623
AU/SW,2014-10-15,short,51.8502663086131,18.427584646081094
CA/SW,2014-10-15,short,50.257052147929706,14.546903744218247
JP/SW,2014-10-16,short,201.93865479671024,22.82914473090262
AU/SW,2014-10-16,short,51.95026630861309,18.463124646081088
CA/SW,2014-10-16,short,50.12705214792971,14.509275244218248
AU/JP,2014-10-16,short,52.10192089281963,12.62690573856692
CA/JP,2014-10-16,short,37.453579942883806,6.606815247282691
CA/AU,2014-10-16,short,83.4125314214548,-5.50105644724495
AU/JP,2014-10-17,short,51.851920892819635,12.566318213566923
CA/JP,2014-10-17,short,36.993579942883805,6.525671201282692
CA/AU,2014-10-17,short,82.95253142145481,-5.47071944724495
CA/SW,2014-10-17,short,49.6670521479297,14.376128244218245
JP/SW,2014-10-17,short,202.42865479671025,22.88453918190262
AU/SW,2014-10-17,short,51.700266308613095,18.37427464608109
JP/SW,2014-10-20,short,203.01865479671025,22.951238622902622
AU/SW,2014-10-20,short,52.0802663086131,18.509326646081092
CA/SW,2014-10-20,short,49.52705214792971,14.335605244218248
AU/JP,2014-10-20,short,52.23192089281964,12.658411251566923
CA/JP,2014-10-20,short,36.853579942883805,6.500975187282691
CA/AU,2014-10-20,short,82.8125314214548,-5.46148644724495
JP/SW,2014-10-21,short,202.53865479671026,22.896974670902623
AU/SW,2014-10-21,short,51.38026630861309,18.26054664608109
CA/SW,2014-10-21,short,49.51705214792971,14.332710744218248
AU/JP,2014-10-21,short,51.53192089281963,12.488766181566922
CA/JP,2014-10-21,short,36.84357994288381,6.499211186282692
CA/AU,2014-10-21,short,82.8025314214548,-5.460826947244949
CA/AU,2014-10-22,short,82.5025314214548,-5.441041947244949
CA/JP,2014-10-22,short,36.54357994288381,6.446291156282692
AU/JP,2014-10-22,short,50.92192089281963,12.340932620566921
AU/SW,2014-10-22,short,50.77026630861309,18.04375264608109
CA/SW,2014-10-22,short,49.21705214792971,14.245875744218248
JP/SW,2014-10-22,short,201.83865479671024,22.81783974090262
JP/SW,2014-10-23,short,201.62865479671024,22.79409926190262
AU/SW,2014-10-23,short,50.77026630861309,18.04375264608109
CA/SW,2014-10-23,short,48.337052147929704,13.991159744218248
AU/JP,2014-10-23,short,50.92192089281963,12.340932620566921
CA/JP,2014-10-23,short,35.66357994288381,6.291059068282692
CA/AU,2014-10-23,short,81.62253142145481,-5.38300594724495
CA/AU,2014-10-24,short,81.73253142145481,-5.39026044724495
AU/JP,2014-10-24,short,51.08192089281963,12.379708636566923
CA/JP,2014-10-24,short,35.773579942883806,6.310463079282692
CA/SW,2014-10-24,short,48.4470521479297,14.022999244218246
JP/SW,2014-10-24,short,202.10865479671023,22.84836321390262
AU/SW,2014-10-24,short,50.93026630861309,18.10061664608109
JP/SW,2014-10-27,short,202.62865479671026,22.907149161902623
AU/SW,2014-10-27,short,51.34026630861309,18.246330646081088
CA/SW,2014-10-27,short,48.787052147929714,14.12141224421825
AU/JP,2014-10-27,short,51.49192089281963,12.479072177566922
CA/JP,2014-10-27,short,36.11357994288381,6.370439113282693
CA/AU,2014-10-27,short,82.07253142145481,-5.41268344724495
CA/JP,2014-10-28,short,35.76357994288381,6.308699078282692
AU/JP,2014-10-28,short,51.69192089281963,12.527542197566921
CA/AU,2014-10-28,short,81.7225314214548,-5.38960094724495
AU/SW,2014-10-28,short,51.54026630861309,18.31741064608109
JP/SW,2014-10-28,short,202.63865479671023,22.90827966090262
CA/SW,2014-10-28,short,48.437052147929705,14.020104744218248
CA/JP,2014-10-29,short,35.173579942883805,6.204623019282692
AU/JP,2014-10-29,short,50.931920892819626,12.34335612156692
CA/AU,2014-10-29,short,81.1325314214548,-5.35069044724495
AU/SW,2014-10-29,short,50.780266308613086,18.047306646081086
JP/SW,2014-10-29,short,201.53865479671023,22.78392477090262
CA/SW,2014-10-29,short,47.8470521479297,13.849329244218247
JP/SW,2014-10-30,short,201.37865479671024,22.76583678690262
AU/SW,2014-10-30,short,50.520266308613095,17.95490264608109
CA/SW,2014-10-30,short,47.37705214792971,13.713287744218249
AU/JP,2014-10-30,short,50.671920892819635,12.280345095566924
CA/JP,2014-10-30,short,34.70357994288381,6.121714972282693
CA/AU,2014-10-30,short,80.66253142145482,-5.31969394724495
CA/JP,2014-10-31,short,32.29357994288381,5.696590731282693
AU/JP,2014-10-31,short,49.96192089281962,12.10827652456692
CA/AU,2014-10-31,short,78.2525314214548,-5.160754447244949
AU/SW,2014-10-31,short,49.81026630861308,17.702568646081087
CA/SW,2014-10-31,short,44.96705214792971,13.015713244218247
JP/SW,2014-10-31,short,201.25865479671026,22.75227079890262
JP/SW,2014-11-03,short,201.11865479671022,22.736443812902618
AU/SW,2014-11-03,short,49.56026630861309,17.61371864608109
CA/SW,2014-11-03,short,43.8170521479297,12.682845744218247
AU/JP,2014-11-03,short,49.71192089281963,12.04768899956692
CA/JP,2014-11-03,short,31.143579942883804,5.493730616282693
CA/AU,2014-11-03,short,77.1025314214548,-5.084911947244949
JP/SW,2014-11-04,short,201.37865479671024,22.76583678690262
AU/SW,2014-11-04,short,50.16026630861309,17.82695864608109
CA/SW,2014-11-04,short,43.95705214792971,12.723368744218249
AU/JP,2014-11-04,short,50.31192089281963,12.193099059566922
CA/JP,2014-11-04,short,31.28357994288381,5.518426630282693
CA/AU,2014-11-04,short,77.24253142145481,-5.09414494724495
CA/AU,2014-11-05,short,76.37253142145481,-5.03676844724495
CA/JP,2014-11-05,short,30.413579942883807,5.364958543282693
AU/JP,2014-11-05,short,49.73192089281962,12.05253600156692
JP/SW,2014-11-05,short,201.12865479671024,22.73757431190262
AU/SW,2014-11-05,short,49.58026630861308,17.62082664608109
CA/SW,2014-11-05,short,43.087052147929704,12.471547244218247
JP/SW,2014-11-06,short,199.73865479671022,22.580434950902617
AU/SW,2014-11-06,short,48.80026630861308,17.343614646081086
CA/SW,2014-11-06,short,42.897052147929706,12.416551744218248
AU/JP,2014-11-06,short,48.95192089281962,11.86350292356692
CA/JP,2014-11-06,short,30.223579942883806,5.331442524282693
CA/AU,2014-11-06,short,76.1825314214548,-5.0242379472449485
CA/AU,2014-11-07,short,76.5025314214548,-5.04534194724495
CA/JP,2014-11-07,short,30.543579942883802,5.387890556282692
AU/JP,2014-11-07,short,49.461920892819634,11.987101474566924
AU/SW,2014-11-07,short,49.310266308613095,17.524868646081092
JP/SW,2014-11-07,short,200.00865479671023,22.61095842390262
CA/SW,2014-11-07,short,43.2170521479297,12.509175744218245
JP/SW,2014-11-10,short,199.87865479671024,22.59626193690262
AU/SW,2014-11-10,short,49.21026630861308,17.489328646081084
CA/SW,2014-11-10,short,42.9270521479297,12.425235244218246
AU/JP,2014-11-10,short,49.36192089281962,11.962866464566918
CA/JP,2014-11-10,short,30.253579942883803,5.336734527282692
CA/AU,2014-11-10,short,76.2125314214548,-5.026216447244948
CA/AU,2014-11-11,short,75.6025314214548,-4.985986947244949
AU/JP,2014-11-11,short,49.671920892819635,12.037994995566923
CA/JP,2014-11-11,short,29.643579942883804,5.229130466282692
AU/SW,2014-11-11,short,49.520266308613095,17.599502646081092
JP/SW,2014-11-11,short,200.22865479671026,22.635829401902622
CA/SW,2014-11-11,short,42.3170521479297,12.248670744218247
JP/SW,2014-11-12,short,199.17865479671025,22.517127006902623
AU/SW,2014-11-12,short,49.33026630861309,17.53197664608109
CA/SW,2014-11-12,short,42.44705214792971,12.286299244218249
AU/JP,2014-11-12,short,49.48192089281963,11.991948476566922
CA/JP,2014-11-12,short,29.77357994288381,5.252062479282693
CA/AU,2014-11-12,short,75.73253142145481,-4.994560447244949
CA/JP,2014-11-13,short,29.67357994288381,5.234422469282693
JP/SW,2014-11-13,short,198.55865479671021,22.447036068902616
AU/SW,2014-11-13,short,49.80026630861308,17.699014646081086
CA/SW,2014-11-13,short,42.34705214792971,12.257354244218249
AU/JP,2014-11-13,short,49.95192089281962,12.10585302356692
CA/AU,2014-11-13,short,75.63253142145481,-4.9879654472449495
CA/JP,2014-11-14,short,29.263579942883812,5.162098428282694
CA/AU,2014-11-14,short,75.2225314214548,-4.960925947244949
AU/JP,2014-11-14,short,50.331920892819625,12.19794606156692
CA/SW,2014-11-14,short,41.93705214792971,12.13867974421825
AU/SW,2014-11-14,short,50.180266308613085,17.834066646081087
JP/SW,2014-11-14,short,198.17865479671025,22.404077106902623
JP/SW,2014-11-17,short,197.78865479671023,22.35998764590262
AU/SW,2014-11-17,short,49.570266308613085,17.617272646081087
CA/SW,2014-11-17,short,41.757052147929706,12.086578744218247
AU/JP,2014-11-17,short,49.721920892819625,12.05011250056692
CA/JP,2014-11-17,short,29.08357994288381,5.1303464102826934
CA/AU,2014-11-17,short,75.04253142145481,-4.949054947244949
CA/JP,2014-11-18,short,28.77357994288381,5.075662379282694
AU/JP,2014-11-18,short,50.40192089281964,12.214910568566923
CA/AU,2014-11-18,short,74.73253142145481,-4.9286104472449495
AU/SW,2014-11-18,short,50.2502663086131,17.858944646081092
JP/SW,2014-11-18,short,197.72865479671023,22.35320465190262
CA/SW,2014-11-18,short,41.44705214792971,11.99684924421825
CA/JP,2014-11-19,short,28.06357994288381,4.950418308282694
AU/JP,2014-11-19,short,50.48192089281963,12.234298576566921
CA/AU,2014-11-19,short,74.0225314214548,-4.881785947244949
AU/SW,2014-11-19,short,50.33026630861309,17.88737664608109
JP/SW,2014-11-19,short,198.1586547967102,22.401816108902615
CA/SW,2014-11-19,short,40.73705214792971,11.791339744218249
JP/SW,2014-11-20,short,198.36865479671025,22.42555658790262
AU/SW,2014-11-20,short,50.34026630861309,17.890930646081088
CA/SW,2014-11-20,short,40.67705214792971,11.773972744218248
AU/JP,2014-11-20,short,50.49192089281963,12.236722077566922
CA/JP,2014-11-20,short,28.003579942883803,4.9398343022826925
CA/AU,2014-11-20,short,73.9625314214548,-4.877828947244948
CA/AU,2014-11-21,short,74.0825314214548,-4.885742947244949
CA/JP,2014-11-21,short,28.123579942883804,4.961002314282693
AU/JP,2014-11-21,short,49.14192089281963,11.90954944256692
AU/SW,2014-11-21,short,48.99026630861309,17.411140646081087
JP/SW,2014-11-21,short,197.83865479671024,22.36564014090262
CA/SW,2014-11-21,short,40.797052147929705,11.808706744218249
JP/SW,2014-11-24,short,198.34865479671024,22.42329558990262
AU/SW,2014-11-24,short,49.32026630861309,17.52842264608109
CA/SW,2014-11-24,short,40.42705214792971,11.701610244218248
AU/JP,2014-11-24,short,49.47192089281963,11.989524975566923
CA/JP,2014-11-24,short,27.75357994288381,4.895734277282694
CA/AU,2014-11-24,short,73.71253142145481,-4.86134144724495
CA/AU,2014-11-25,short,73.9825314214548,-4.879147947244949
AU/JP,2014-11-25,short,49.73192089281962,12.05253600156692
CA/JP,2014-11-25,short,28.023579942883803,4.943362304282693
AU/SW,2014-11-25,short,49.58026630861308,17.62082664608109
JP/SW,2014-11-25,short,198.46865479671024,22.43686157790262
CA/SW,2014-11-25,short,40.6970521479297,11.779761744218247
JP/SW,2014-11-26,short,199.36865479671022,22.53860648790262
AU/SW,2014-11-26,short,50.000266308613085,17.770094646081088
CA/SW,2014-11-26,short,40.84705214792971,11.823179244218249
AU/JP,2014-11-26,short,50.151920892819625,12.15432304356692
CA/JP,2014-11-26,short,28.17357994288381,4.969822319282693
CA/AU,2014-11-26,short,74.1325314214548,-4.889040447244949
CA/JP,2014-11-28,short,27.45357994288381,4.842814247282694
JP/SW,2014-11-28,short,197.57865479671025,22.336247166902623
AU/SW,2014-11-28,short,49.390266308613086,17.553300646081087
CA/SW,2014-11-28,short,40.12705214792971,11.614775244218249
AU/JP,2014-11-28,short,49.541920892819626,12.00648948256692
CA/AU,2014-11-28,short,73.4125314214548,-4.841556447244949
AU/JP,2014-12-01,short,49.78192089281964,12.064653506566925
CA/JP,2014-12-01,short,27.773579942883806,4.899262279282693
CA/AU,2014-12-01,short,73.73253142145481,-4.8626604472449495
CA/SW,2014-12-01,short,40.44705214792971,11.70739924421825
JP/SW,2014-12-01,short,198.79865479671025,22.474168044902623
AU/SW,2014-12-01,short,49.6302663086131,17.638596646081094
JP/SW,2014-12-02,short,197.76865479671025,22.35772664790262
AU/SW,2014-12-02,short,48.71026630861309,17.31162864608109
CA/SW,2014-12-02,short,39.74705214792971,11.504784244218248
AU/JP,2014-12-02,short,48.86192089281963,11.841691414566922
CA/JP,2014-12-02,short,27.073579942883807,4.775782209282694
CA/AU,2014-12-02,short,73.0325314214548,-4.816495447244949
JP/SW,2014-12-03,short,198.24865479671024,22.41199059990262
AU/SW,2014-12-03,short,48.17026630861309,17.119712646081087
CA/SW,2014-12-03,short,39.34705214792971,11.389004244218249
AU/JP,2014-12-03,short,48.32192089281963,11.71082236056692
CA/JP,2014-12-03,short,26.67357994288381,4.705222169282694
CA/AU,2014-12-03,short,72.6325314214548,-4.790115447244949
CA/AU,2014-12-04,short,72.6525314214548,-4.791434447244948
CA/JP,2014-12-04,short,26.693579942883805,4.708750171282693
AU/JP,2014-12-04,short,48.92192089281963,11.856232420566922
JP/SW,2014-12-04,short,198.12865479671024,22.39842461190262
AU/SW,2014-12-04,short,48.77026630861309,17.33295264608109
CA/SW,2014-12-04,short,39.367052147929705,11.394793244218247
JP/SW,2014-12-05,short,197.20865479671025,22.294418703902622
AU/SW,2014-12-05,short,48.11026630861309,17.09838864608109
CA/SW,2014-12-05,short,38.257052147929706,11.073503744218248
AU/JP,2014-12-05,short,48.26192089281963,11.696281354566922
CA/JP,2014-12-05,short,25.583579942883805,4.512946060282693
CA/AU,2014-12-05,short,71.5425314214548,-4.718229947244948
CA/AU,2014-12-08,short,72.1725314214548,-4.759778447244949
CA/SW,2014-12-08,short,38.8870521479297,11.255857244218246
CA/JP,2014-12-08,short,26.213579942883804,4.624078123282693
AU/JP,2014-12-08,short,48.56192089281962,11.76898638456692
AU/SW,2014-12-08,short,48.41026630861308,17.205008646081087
JP/SW,2014-12-08,short,198.02865479671024,22.38711962190262
JP/SW,2014-12-09,short,197.9386547967102,22.376945130902616
AU/SW,2014-12-09,short,48.99026630861309,17.411140646081087
CA/SW,2014-12-09,short,39.6770521479297,11.484522744218246
AU/JP,2014-12-09,short,49.14192089281963,11.90954944256692
CA/JP,2014-12-09,short,27.003579942883803,4.763434202282693
CA/AU,2014-12-09,short,72.9625314214548,-4.811878947244948
CA/JP,2014-12-10,short,28.003579942883803,4.9398343022826925
AU/JP,2014-12-10,short,49.541920892819626,12.00648948256692
CA/AU,2014-12-10,short,73.9625314214548,-4.877828947244948
AU/SW,2014-12-10,short,49.390266308613086,17.553300646081087
JP/SW,2014-12-10,short,198.33865479671022,22.422165090902617
CA/SW,2014-12-10,short,40.67705214792971,11.773972744218248
CA/JP,2014-12-11,short,27.273579942883806,4.811062229282693
AU/JP,2014-12-11,short,49.23192089281964,11.931360951566923
CA/AU,2014-12-11,short,73.23253142145481,-4.829685447244949
AU/SW,2014-12-11,short,49.0802663086131,17.44312664608109
JP/SW,2014-12-11,short,198.30865479671021,22.418773593902618
CA/SW,2014-12-11,short,39.94705214792971,11.56267424421825
JP/SW,2014-12-12,short,198.36865479671025,22.42555658790262
AU/SW,2014-12-12,short,49.6702663086131,17.65281264608109
CA/SW,2014-12-12,short,40.187052147929705,11.632142244218247
AU/JP,2014-12-12,short,49.82192089281964,12.074347510566925
CA/JP,2014-12-12,short,27.513579942883805,4.853398253282693
CA/AU,2014-12-12,short,73.4725314214548,-4.845513447244949
CA/AU,2014-12-15,short,74.21253142145481,-4.894316447244949
CA/JP,2014-12-15,short,28.25357994288381,4.983934327282694
AU/JP,2014-12-15,short,49.69192089281963,12.042841997566923
CA/SW,2014-12-15,short,40.92705214792971,11.846335244218249
JP/SW,2014-12-15,short,197.7186547967102,22.352074152902617
AU/SW,2014-12-15,short,49.54026630861309,17.60661064608109
JP/SW,2014-12-16,short,198.59865479671024,22.45155806490262
AU/SW,2014-12-16,short,49.98026630861309,17.76298664608109
CA/SW,2014-12-16,short,41.2770521479297,11.947642744218246
AU/JP,2014-12-16,short,50.13192089281963,12.149476041566922
CA/JP,2014-12-16,short,28.603579942883805,5.045674362282693
CA/AU,2014-12-16,short,74.5625314214548,-4.9173989472449495
JP/SW,2014-12-17,short,196.82865479671023,22.251459741902618
AU/SW,2014-12-17,short,48.700266308613095,17.308074646081092
CA/SW,2014-12-17,short,40.31705214792971,11.66977074421825
AU/JP,2014-12-17,short,48.851920892819635,11.839267913566923
CA/JP,2014-12-17,short,27.64357994288381,4.876330266282694
CA/AU,2014-12-17,short,73.60253142145481,-4.85408694724495
CA/AU,2014-12-18,short,73.3925314214548,-4.840237447244949
CA/JP,2014-12-18,short,27.433579942883803,4.839286245282692
AU/JP,2014-12-18,short,48.22192089281964,11.686587350566924
AU/SW,2014-12-18,short,48.0702663086131,17.084172646081093
CA/SW,2014-12-18,short,40.1070521479297,11.608986244218247
JP/SW,2014-12-18,short,198.01865479671022,22.385989122902618
JP/SW,2014-12-19,short,197.64865479671022,22.344160659902617
AU/SW,2014-12-19,short,47.6502663086131,16.93490464608109
CA/SW,2014-12-19,short,39.61705214792971,11.46715574421825
AU/JP,2014-12-19,short,47.80192089281964,11.584800308566924
CA/JP,2014-12-19,short,26.94357994288381,4.752850196282695
CA/AU,2014-12-19,short,72.90253142145481,-4.8079219472449495
CA/AU,2014-12-22,short,72.59253142145481,-4.7874774472449495
AU/JP,2014-12-22,short,47.761920892819646,11.575106304566926
CA/JP,2014-12-22,short,26.633579942883813,4.698166165282695
CA/SW,2014-12-22,short,39.30705214792971,11.377426244218249
JP/SW,2014-12-22,short,197.23865479671022,22.297810200902617
AU/SW,2014-12-22,short,47.610266308613106,16.920688646081096
JP/SW,2014-12-23,short,196.50865479671023,22.21528377390262
AU/SW,2014-12-23,short,47.310266308613095,16.81406864608109
CA/SW,2014-12-23,short,38.7770521479297,11.224017744218248
AU/JP,2014-12-23,short,47.461920892819634,11.502401274566923
CA/JP,2014-12-23,short,26.103579942883805,4.6046741122826935
CA/AU,2014-12-23,short,72.0625314214548,-4.752523947244949
CA/JP,2014-12-24,short,26.293579942883806,4.638190131282693
AU/JP,2014-12-24,short,47.57192089281964,11.529059785566925
CA/AU,2014-12-24,short,72.2525314214548,-4.765054447244949
AU/SW,2014-12-24,short,47.4202663086131,16.853162646081092
JP/SW,2014-12-24,short,196.84865479671024,22.25372073990262
CA/SW,2014-12-24,short,38.96705214792971,11.279013244218248
CA/JP,2014-12-26,short,26.34357994288381,4.647010136282694
AU/JP,2014-12-26,short,47.45192089281963,11.499977773566922
CA/AU,2014-12-26,short,72.3025314214548,-4.768351947244949
AU/SW,2014-12-26,short,47.30026630861309,16.81051464608109
JP/SW,2014-12-26,short,196.91865479671023,22.26163423290262
CA/SW,2014-12-26,short,39.01705214792971,11.29348574421825
JP/SW,2014-12-29,short,196.5286547967102,22.217544771902617
AU/SW,2014-12-29,short,47.11026630861309,16.74298864608109
CA/SW,2014-12-29,short,38.7770521479297,11.224017744218248
AU/JP,2014-12-29,short,47.26192089281963,11.453931254566923
CA/JP,2014-12-29,short,26.103579942883805,4.6046741122826935
CA/AU,2014-12-29,short,72.0625314214548,-4.752523947244949
CA/JP,2014-12-30,short,26.9235799428838,4.749322194282692
AU/JP,2014-12-30,short,47.25192089281963,11.451507753566922
CA/AU,2014-12-30,short,72.8825314214548,-4.806602947244949
AU/SW,2014-12-30,short,47.100266308613094,16.73943464608109
JP/SW,2014-12-30,short,196.88865479671023,22.25824273590262
CA/SW,2014-12-30,short,39.5970521479297,11.461366744218248
JP/SW,2014-12-31,short,197.10865479671023,22.28311371390262
AU/SW,2014-12-31,short,46.6302663086131,16.572396646081092
CA/SW,2014-12-31,short,39.3770521479297,11.397687744218247
AU/JP,2014-12-31,short,46.78192089281964,11.337603206566925
CA/JP,2014-12-31,short,26.703579942883803,4.710514172282693
CA/AU,2014-12-31,short,72.6625314214548,-4.792093947244949
CA/AU,2015-01-02,short,72.32253142145481,-4.76967094724495
CA/JP,2015-01-02,short,26.36357994288381,4.650538138282694
AU/JP,2015-01-02,short,46.05192089281963,11.160687633566923
CA/SW,2015-01-02,short,39.03705214792971,11.299274744218248
AU/SW,2015-01-02,short,45.90026630861309,16.31295464608109
JP/SW,2015-01-02,short,194.66865479671023,22.007271957902617
JP/SW,2015-01-05,short,193.86865479671022,21.91683203790262
AU/SW,2015-01-05,short,45.3702663086131,16.12459264608109
CA/SW,2015-01-05,short,39.5970521479297,11.461366744218248
AU/JP,2015-01-05,short,45.52192089281964,11.032242080566924
CA/JP,2015-01-05,short,26.9235799428838,4.749322194282692
CA/AU,2015-01-05,short,72.8825314214548,-4.806602947244949
CA/JP,2015-01-06,short,27.56357994288381,4.862218258282693
AU/JP,2015-01-06,short,45.34192089281963,10.988619062566922
CA/AU,2015-01-06,short,73.5225314214548,-4.8488109472449485
AU/SW,2015-01-06,short,45.19026630861309,16.06062064608109
JP/SW,2015-01-06,short,192.94865479671023,21.812826129902618
CA/SW,2015-01-06,short,40.23705214792971,11.64661474421825
JP/SW,2015-01-07,short,192.54865479671025,21.76760616990262
AU/SW,2015-01-07,short,44.68026630861309,15.87936664608109
CA/SW,2015-01-07,short,40.0070521479297,11.580041244218247
AU/JP,2015-01-07,short,44.83192089281963,10.865020511566923
CA/JP,2015-01-07,short,27.3335799428838,4.821646235282692
CA/AU,2015-01-07,short,73.2925314214548,-4.833642447244949
CA/JP,2015-01-08,short,26.813579942883802,4.729918183282693
AU/JP,2015-01-08,short,44.251920892819626,10.724457453566922
CA/AU,2015-01-08,short,72.7725314214548,-4.799348447244949
AU/SW,2015-01-08,short,44.10026630861309,15.673234646081088
JP/SW,2015-01-08,short,192.15865479671024,21.72351670890262
CA/SW,2015-01-08,short,39.4870521479297,11.429527244218248
CA/JP,2015-01-09,short,27.603579942883805,4.869274262282693
AU/JP,2015-01-09,short,44.751920892819626,10.845632503566922
CA/AU,2015-01-09,short,73.5625314214548,-4.85144894724495
AU/SW,2015-01-09,short,44.60026630861309,15.850934646081088
JP/SW,2015-01-09,short,192.97865479671023,21.81621762690262
CA/SW,2015-01-09,short,40.2770521479297,11.658192744218248
JP/SW,2015-01-12,short,193.12865479671024,21.83317511190262
AU/SW,2015-01-12,short,44.58026630861309,15.843826646081089
CA/SW,2015-01-12,short,40.44705214792971,11.70739924421825
AU/JP,2015-01-12,short,44.73192089281963,10.840785501566922
CA/JP,2015-01-12,short,27.773579942883806,4.899262279282693
CA/AU,2015-01-12,short,73.73253142145481,-4.8626604472449495
CA/JP,2015-01-13,short,28.213579942883804,4.976878323282692
AU/JP,2015-01-13,short,44.101920892819635,10.688104938566923
CA/AU,2015-01-13,short,74.1725314214548,-4.891678447244949
AU/SW,2015-01-13,short,43.950266308613095,15.619924646081092
CA/SW,2015-01-13,short,40.8870521479297,11.834757244218247
JP/SW,2015-01-13,short,192.79865479671022,21.79586864490262
JP/SW,2015-01-14,short,193.54865479671025,21.88065606990262
AU/SW,2015-01-14,short,44.060266308613095,15.65901864608109
CA/SW,2015-01-14,short,41.2170521479297,11.930275744218246
AU/JP,2015-01-14,short,44.211920892819634,10.714763449566924
CA/JP,2015-01-14,short,28.543579942883802,5.0350903562826925
CA/AU,2015-01-14,short,74.5025314214548,-4.913441947244949
CA/AU,2015-01-15,short,75.04253142145481,-4.949054947244949
JP/SW,2015-01-15,short,193.16865479671023,21.837697107902617
AU/SW,2015-01-15,short,60.7302663086131,21.583536646081093
CA/SW,2015-01-15,short,41.757052147929706,12.086578744218247
AU/JP,2015-01-15,short,60.88192089281964,14.754739616566924
CA/JP,2015-01-15,short,29.08357994288381,5.1303464102826934
CA/AU,2015-01-16,short,74.34253142145481,-4.902889947244949
CA/JP,2015-01-16,short,28.383579942883806,5.006866340282693
AU/JP,2015-01-16,short,63.041920892819626,15.27821583256692
JP/SW,2015-01-16,short,193.00865479671023,21.81960912390262
AU/SW,2015-01-16,short,62.890266308613086,22.351200646081086
CA/SW,2015-01-16,short,41.05705214792971,11.88396374421825
JP/SW,2015-01-20,short,192.91865479671023,21.80943463290262
AU/SW,2015-01-20,short,60.160266308613096,21.38095864608109
CA/SW,2015-01-20,short,40.08705214792971,11.603197244218249
AU/JP,2015-01-20,short,60.311920892819636,14.616600059566922
CA/JP,2015-01-20,short,27.413579942883814,4.835758243282695
CA/AU,2015-01-20,short,73.37253142145481,-4.838918447244949
AU/JP,2015-01-21,short,62.85192089281962,15.232169313566919
CA/JP,2015-01-21,short,28.043579942883813,4.946890306282694
CA/AU,2015-01-21,short,74.0025314214548,-4.880466947244949
CA/SW,2015-01-21,short,40.717052147929714,11.78555074421825
JP/SW,2015-01-21,short,192.57865479671023,21.77099766690262
AU/SW,2015-01-21,short,62.70026630861308,22.283674646081085
JP/SW,2015-01-22,short,191.52865479671024,21.65229527190262
AU/SW,2015-01-22,short,61.08026630861308,21.707926646081088
CA/SW,2015-01-22,short,40.407052147929704,11.695821244218248
AU/JP,2015-01-22,short,61.23192089281962,14.83956215156692
